Date, Departure Time, Arrival Time, Flight Info, Destination, Airline Info
2024-05-30,13:59,15:20,KL 7330,Vegas, KLM 
2024-05-30,13:59,15:34,AF 6867,Pittsburgh, Air France 
2024-05-30,13:59,15:34,AM 3808,Pittsburgh, Aeromexico 
2024-05-30,13:59,15:34,DL 1568,Pittsburgh, Delta Air Lines 
2024-05-30,13:59,15:34,KE 3561,Pittsburgh, Korean Air 
2024-05-30,13:59,15:34,KL 6225,Pittsburgh, KLM 
2024-05-30,13:59,15:34,WS 7021,Pittsburgh, WestJet 
2024-05-30,13:59,15:46,AM 3889,Lauderdale, Aeromexico 
2024-05-30,13:59,15:46,DL 1413,Lauderdale, Delta Air Lines Fort 
2024-05-30,13:59,15:46,KE 6893,Lauderdale, Korean Air 
2024-05-30,13:59,15:46,KL 5337,Lauderdale, KLM 
2024-05-30,13:59,16:02,AM 3860,City, Aeromexico 
2024-05-30,13:59,16:02,DL 423,City, Delta Air Lines Salt Lake 
2024-05-30,13:59,16:02,KE 3129,City, Korean Air 
2024-05-30,13:59,16:02,KL 7208,City, KLM 
2024-05-30,14:00,13:50,AM 3513,Birmingham, Aeromexico 
2024-05-30,14:00,13:50,DL 2194,Birmingham, Delta Air Lines 
2024-05-30,14:00,13:50,KE 6833,Birmingham, Korean Air 
2024-05-30,14:00,13:50,KL 5247,Birmingham, KLM 
2024-05-30,14:00,15:11,AM 3114,Charlotte, Aeromexico 
2024-05-30,14:00,15:11,DL 2169,Charlotte, Delta Air Lines 
2024-05-30,14:00,15:11,KE 6863,Charlotte, Korean Air 
2024-05-30,14:00,15:11,KL 5283,Charlotte, KLM 
2024-05-30,14:00,15:11,WS 6604,Charlotte, WestJet 
2024-05-30,14:00,15:15,AM 3305,Albuquerque, Aeromexico 
2024-05-30,14:00,15:15,DL 1109,Albuquerque, Delta Air Lines 
2024-05-30,14:00,15:15,KE 3514,Albuquerque, Korean Air 
2024-05-30,14:00,15:15,KL 7425,Albuquerque, KLM 
2024-05-30,14:03,14:55,AM 3083,Chicago, Aeromexico 
2024-05-30,14:03,14:55,DL 2417,Chicago, Delta Air Lines 
2024-05-30,14:03,14:55,KE 3645,Chicago, Korean Air 
2024-05-30,14:03,14:55,KL 6509,Chicago, KLM 
2024-05-30,14:03,14:55,WS 6542,Chicago, WestJet 
2024-05-30,14:04,15:55,DL 753,Angeles, Delta Air Lines Los 
2024-05-30,14:04,15:55,KL 7180,Angeles, KLM 
2024-05-30,14:04,15:55,WS 6524,Angeles, WestJet 
2024-05-30,14:07,15:14,AF 6820,Houston, Air France 
2024-05-30,14:07,15:14,AM 4256,Houston, Aeromexico 
2024-05-30,14:07,15:14,DL 2694,Houston, Delta Air Lines 
2024-05-30,14:07,15:14,KE 6985,Houston, Korean Air 
2024-05-30,14:07,15:14,KL 7955,Houston, KLM 
2024-05-30,14:07,15:14,WS 7461,Houston, WestJet 
2024-05-30,14:08,14:26,AF 7914,Memphis, Air France 
2024-05-30,14:08,14:26,AM 3727,Memphis, Aeromexico 
2024-05-30,14:08,14:26,DL 2049,Memphis, Delta Air Lines 
2024-05-30,14:08,14:26,KE 6953,Memphis, Korean Air 
2024-05-30,14:08,14:26,KL 7863,Memphis, KLM 
2024-05-30,14:08,14:26,WS 6935,Memphis, WestJet 
2024-05-30,14:10,15:55,AF 2470,Beach, Air France 
2024-05-30,14:10,15:55,AM 3765,Beach, Aeromexico 
2024-05-30,14:10,15:55,DL 1173,Beach, Delta Air Lines West Palm 
2024-05-30,14:10,15:55,KE 7117,Beach, Korean Air 
2024-05-30,14:10,15:55,KL 5431,Beach, KLM 
2024-05-30,14:10,15:55,WS 6412,Beach, WestJet 
2024-05-30,14:10,16:00,WN 3274,Miami, Southwest Airlines 
2024-05-30,14:10,16:08,DL 8800,Detroit, Delta Air Lines 
2024-05-30,14:10,16:08,KL 6451,Detroit, KLM 
2024-05-30,14:12,15:09,AM 4551,Asheville, Aeromexico 
2024-05-30,14:12,15:09,DL 2195,Asheville, Delta Air Lines 
2024-05-30,14:12,15:09,KE 6827,Asheville, Korean Air 
2024-05-30,14:12,15:09,KL 5643,Asheville, KLM 
2024-05-30,14:12,15:09,WS 6430,Asheville, WestJet 
2024-05-30,14:12,15:30,AM 3194,Fayetteville, Aeromexico 
2024-05-30,14:12,15:30,DL 3990,Fayetteville, Delta Air Lines 
2024-05-30,14:12,15:30,KE 7154,Fayetteville, Korean Air 
2024-05-30,14:12,15:30,KL 5827,Fayetteville, KLM 
2024-05-30,14:12,15:30,WS 6722,Fayetteville, WestJet 
2024-05-30,14:14,15:42,AF 8506,Sarasota, Air France 
2024-05-30,14:14,15:42,AM 3846,Sarasota, Aeromexico 
2024-05-30,14:14,15:42,DL 2512,Sarasota, Delta Air Lines 
2024-05-30,14:14,15:42,KE 7031,Sarasota, Korean Air 
2024-05-30,14:14,15:42,KL 6522,Sarasota, KLM 
2024-05-30,14:14,15:42,WS 7202,Sarasota, WestJet 
2024-05-30,14:14,16:05,F9 153,Cancun, Frontier Airlines 
2024-05-30,14:15,14:45,WN 3345,Orleans, Southwest Airlines New 
2024-05-30,14:15,15:04,AF 5639,Bentonville, Air France 
2024-05-30,14:15,15:04,AM 3397,Bentonville, Aeromexico 
2024-05-30,14:15,15:04,DL 1243,Bentonville, Delta Air Lines 
2024-05-30,14:15,15:04,KE 3650,Bentonville, Korean Air 
2024-05-30,14:15,15:04,KL 6462,Bentonville, KLM 
2024-05-30,14:15,15:04,WS 7540,Bentonville, WestJet 
2024-05-30,14:15,15:55,WN 1163,Cleveland, Southwest Airlines 
2024-05-30,14:17,16:10,NK 1893,Lauderdale, Spirit Airlines Fort 
2024-05-30,14:20,15:45,WN 5547,Austin, Southwest Airlines 
2024-05-30,14:20,17:03,AF 2830,Boston, Air France 
2024-05-30,14:20,17:03,AM 3550,Boston, Aeromexico 
2024-05-30,14:20,17:03,DL 726,Boston, Delta Air Lines 
2024-05-30,14:20,17:03,KE 6841,Boston, Korean Air 
2024-05-30,14:20,17:03,KL 5029,Boston, KLM 
2024-05-30,14:20,17:03,VS 4226,Boston, Virgin Atlantic 
2024-05-30,14:20,17:03,WS 6346,Boston, WestJet 
2024-05-30,14:25,15:05,WN 4604,Louis, Southwest Airlines Saint 
2024-05-30,14:25,15:35,WN 849,Houston, Southwest Airlines 
2024-05-30,14:25,16:29,AF 2120,Nassau, Air France 
2024-05-30,14:25,16:29,DL 1947,Nassau, Delta Air Lines 
2024-05-30,14:25,16:29,KL 7192,Nassau, KLM 
2024-05-30,14:25,16:29,VS 3233,Nassau, Virgin Atlantic 
2024-05-30,14:26,16:08,AF 6834,Wayne, Air France 
2024-05-30,14:26,16:08,AM 3196,Wayne, Aeromexico 
2024-05-30,14:26,16:08,DL 3907,Wayne, Delta Air Lines 
2024-05-30,14:26,16:08,KE 6770,Wayne, Korean Air 
2024-05-30,14:26,16:08,KL 5880,Wayne, KLM 
2024-05-30,14:26,16:08,WS 6731,Wayne, WestJet 
2024-05-30,14:27,15:22,AF 8867,Augusta, Air France 
2024-05-30,14:27,15:22,AM 3142,Augusta, Aeromexico 
2024-05-30,14:27,15:22,DL 3664,Augusta, Delta Air Lines 
2024-05-30,14:27,15:22,KE 3146,Augusta, Korean Air 
2024-05-30,14:27,15:22,KL 5237,Augusta, KLM 
2024-05-30,14:27,15:22,WS 6608,Augusta, WestJet 
2024-05-30,14:28,15:08,AF 2175,Alexandria, Air France 
2024-05-30,14:28,15:08,DL 5184,Alexandria, Delta Air Lines 
2024-05-30,14:28,15:08,KE 3658,Alexandria, Korean Air 
2024-05-30,14:28,15:08,KL 6366,Alexandria, KLM 
2024-05-30,14:28,15:08,WS 6447,Alexandria, WestJet 
2024-05-30,14:29,15:53,AM 3985,Tampa, Aeromexico 
2024-05-30,14:29,15:53,DL 1049,Tampa, Delta Air Lines 
2024-05-30,14:29,15:53,KL 5169,Tampa, KLM 
2024-05-30,14:30,16:15,WN 2258,Baltimore, Southwest Airlines 
2024-05-30,14:31,15:52,AM 3007,Austin, Aeromexico 
2024-05-30,14:31,15:52,DL 1397,Austin, Delta Air Lines 
2024-05-30,14:31,15:52,KL 7146,Austin, KLM 
2024-05-30,14:31,15:52,WS 6569,Austin, WestJet 
2024-05-30,14:34,15:57,NK 77,Dallas, Spirit Airlines 
2024-05-30,14:35,15:25,WN 1751,Chicago, Southwest Airlines 
2024-05-30,14:35,15:55,WN 3982,Raleigh/Durham, Southwest Airlines 
2024-05-30,14:35,16:49,AF 7924,Seattle, Air France 
2024-05-30,14:35,16:49,AM 3858,Seattle, Aeromexico 
2024-05-30,14:35,16:49,DL 814,Seattle, Delta Air Lines 
2024-05-30,14:35,16:49,KL 6296,Seattle, KLM 
2024-05-30,14:35,16:49,WS 7048,Seattle, WestJet 
2024-05-30,14:36,15:16,AF 2904,Bloomington, Air France 
2024-05-30,14:36,15:16,AM 3528,Bloomington, Aeromexico 
2024-05-30,14:36,15:16,DL 5389,Bloomington, Delta Air Lines 
2024-05-30,14:36,15:16,KE 3585,Bloomington, Korean Air 
2024-05-30,14:36,15:16,KL 7301,Bloomington, KLM 
2024-05-30,14:36,15:16,WS 6679,Bloomington, WestJet 
2024-05-30,14:37,16:45,AM 3332,Newark, Aeromexico 
2024-05-30,14:37,16:45,DL 2226,Newark, Delta Air Lines 
2024-05-30,14:37,16:45,KL 7181,Newark, KLM 
2024-05-30,14:37,16:45,VS 4452,Newark, Virgin Atlantic 
2024-05-30,14:37,16:49,AM 3916,Toronto, Aeromexico 
2024-05-30,14:37,16:49,DL 2204,Toronto, Delta Air Lines 
2024-05-30,14:37,16:49,KE 3617,Toronto, Korean Air 
2024-05-30,14:37,16:49,KL 6425,Toronto, KLM 
2024-05-30,14:37,16:49,LA 6472,Toronto, LATAM Airlines 
2024-05-30,14:37,16:49,WS 6302,Toronto, WestJet 
2024-05-30,14:39,16:30,LH 7443,Dulles, Lufthansa 
2024-05-30,14:39,16:30,SN 8845,Dulles, Brussels Airlines 
2024-05-30,14:39,16:30,UA 562,Dulles, United Airlines 
2024-05-30,14:42,16:02,AF 2507,Raleigh/Durham, Air France 
2024-05-30,14:42,16:02,AM 4127,Raleigh/Durham, Aeromexico 
2024-05-30,14:42,16:02,DL 2335,Raleigh/Durham, Delta Air Lines 
2024-05-30,14:42,16:02,KE 7129,Raleigh/Durham, Korean Air 
2024-05-30,14:42,16:02,KL 5487,Raleigh/Durham, KLM 
2024-05-30,14:42,17:01,F9 4348,York, Frontier Airlines New 
2024-05-30,14:43,16:25,AM 3646,Dulles, Aeromexico 
2024-05-30,14:43,16:25,DL 1695,Dulles, Delta Air Lines 
2024-05-30,14:43,16:25,KL 5869,Dulles, KLM 
2024-05-30,14:43,16:25,VS 4422,Dulles, Virgin Atlantic 
2024-05-30,14:43,16:25,WS 7538,Dulles, WestJet 
2024-05-30,14:44,15:17,AF 7929,Rock, Air France 
2024-05-30,14:44,15:17,AM 3422,Rock, Aeromexico 
2024-05-30,14:44,15:17,DL 967,Rock, Delta Air Lines Little 
2024-05-30,14:44,15:17,KE 3746,Rock, Korean Air 
2024-05-30,14:44,15:17,KL 6528,Rock, KLM 
2024-05-30,14:44,16:25,F9 3970,Orlando, Frontier Airlines 
2024-05-30,14:45,15:55,WN 2812,City, Southwest Airlines Kansas 
2024-05-30,14:45,16:15,WN 4180,Antonio, Southwest Airlines San 
2024-05-30,14:45,16:40,AA 1245,Miami, American Airlines 
2024-05-30,14:45,16:40,BA 1668,Miami, British Airways 
2024-05-30,14:45,16:40,G3 6338,Miami, Gol 
2024-05-30,14:45,16:40,GF 4396,Miami, Gulf Air 
2024-05-30,14:45,16:40,IB 4743,Miami, Iberia 
2024-05-30,14:45,16:40,QR 2398,Miami, Qatar Airways 
2024-05-30,14:50,16:35,AF 2293,Washington, Air France 
2024-05-30,14:50,16:35,AM 3565,Washington, Aeromexico 
2024-05-30,14:50,16:35,DL 950,Washington, Delta Air Lines 
2024-05-30,14:50,16:35,KE 6877,Washington, Korean Air 
2024-05-30,14:50,16:35,KL 5114,Washington, KLM 
2024-05-30,14:50,17:00,XP 394,Haven, Avelo Airlines New 
2024-05-30,14:51,16:28,AF 5956,Diego, Air France 
2024-05-30,14:51,16:28,AM 4282,Diego, Aeromexico 
2024-05-30,14:51,16:28,DL 843,Diego, Delta Air Lines San 
2024-05-30,14:51,16:28,KL 7204,Diego, KLM 
2024-05-30,14:51,16:51,AM 4525,Allentown, Aeromexico 
2024-05-30,14:51,16:51,DL 5246,Allentown, Delta Air Lines 
2024-05-30,14:51,16:51,KE 3655,Allentown, Korean Air 
2024-05-30,14:51,16:51,KL 7349,Allentown, KLM 
2024-05-30,14:51,16:51,WS 6429,Allentown, WestJet 
2024-05-30,14:52,15:54,AM 3425,Tallahassee, Aeromexico 
2024-05-30,14:52,15:54,DL 2649,Tallahassee, Delta Air Lines 
2024-05-30,14:52,15:54,KL 6389,Tallahassee, KLM 
2024-05-30,14:52,15:54,WS 6893,Tallahassee, WestJet 
2024-05-30,14:55,15:45,WN 2809,Greenville, Southwest Airlines 
2024-05-30,14:55,15:57,AF 8573,City, Air France 
2024-05-30,14:55,15:57,AM 3688,City, Aeromexico 
2024-05-30,14:55,15:57,DL 1362,City, Delta Air Lines Kansas 
2024-05-30,14:55,15:57,KL 5400,City, KLM 
2024-05-30,14:55,16:19,AM 3693,Orlando, Aeromexico 
2024-05-30,14:55,16:19,DL 1150,Orlando, Delta Air Lines 
2024-05-30,14:55,16:19,KL 7601,Orlando, KLM 
2024-05-30,14:55,16:19,VS 5171,Orlando, Virgin Atlantic 
2024-05-30,14:55,17:36,AM 3901,Montreal, Aeromexico 
2024-05-30,14:55,17:36,DL 801,Montreal, Delta Air Lines 
2024-05-30,14:55,17:36,KE 3769,Montreal, Korean Air 
2024-05-30,14:55,17:36,LA 6461,Montreal, LATAM Airlines 
2024-05-30,14:55,17:36,WS 6365,Montreal, WestJet 
2024-05-30,14:57,16:05,DL 5720,Head, Delta Air Lines 
2024-05-30,14:57,16:56,AF 5679,Philadelphia, Air France 
2024-05-30,14:57,16:56,AM 3767,Philadelphia, Aeromexico 
2024-05-30,14:57,16:56,DL 2131,Philadelphia, Delta Air Lines 
2024-05-30,14:57,16:56,KE 6999,Philadelphia, Korean Air 
2024-05-30,14:57,16:56,KL 5531,Philadelphia, KLM 
2024-05-30,14:57,16:56,WS 7880,Philadelphia, WestJet 
2024-05-30,15:00,16:10,WN 2325,Dallas, Southwest Airlines 
2024-05-30,15:00,16:20,AM 3274,Wilmington, Aeromexico 
2024-05-30,15:00,16:20,DL 1048,Wilmington, Delta Air Lines 
2024-05-30,15:00,16:20,KL 6603,Wilmington, KLM 
2024-05-30,15:00,16:20,WS 7335,Wilmington, WestJet 
2024-05-30,15:05,16:29,AF 5780,Charleston, Air France 
2024-05-30,15:05,16:29,AM 3129,Charleston, Aeromexico 
2024-05-30,15:05,16:29,DL 4069,Charleston, Delta Air Lines 
2024-05-30,15:05,16:29,KE 3597,Charleston, Korean Air 
2024-05-30,15:05,16:29,KL 5491,Charleston, KLM 
2024-05-30,15:05,16:29,WS 6644,Charleston, WestJet 
2024-05-30,15:06,16:04,AF 8709,Tulsa, Air France 
2024-05-30,15:06,16:04,AM 3922,Tulsa, Aeromexico 
2024-05-30,15:06,16:04,DL 1655,Tulsa, Delta Air Lines 
2024-05-30,15:06,16:04,KE 3664,Tulsa, Korean Air 
2024-05-30,15:06,16:04,KL 6503,Tulsa, KLM 
2024-05-30,15:06,17:29,AM 295,Guadalajara, Aeromexico 
2024-05-30,15:06,17:29,DL 7964,Guadalajara, Delta Air Lines 
2024-05-30,15:08,16:58,AM 3393,Bend, Aeromexico 
2024-05-30,15:08,16:58,DL 3860,Bend, Delta Air Lines 
2024-05-30,15:08,16:58,KE 6812,Bend, Korean Air 
2024-05-30,15:08,16:58,KL 6311,Bend, KLM 
2024-05-30,15:08,16:58,WS 7645,Bend, WestJet 
2024-05-30,15:10,16:10,AM 3338,Greenville, Aeromexico 
2024-05-30,15:10,16:10,DL 2354,Greenville, Delta Air Lines 
2024-05-30,15:10,16:10,KE 6917,Greenville, Korean Air 
2024-05-30,15:10,16:10,KL 5627,Greenville, KLM 
2024-05-30,15:10,16:15,AF 8547,Jacksonville, Air France 
2024-05-30,15:10,16:15,AM 3679,Jacksonville, Aeromexico 
2024-05-30,15:10,16:15,DL 2720,Jacksonville, Delta Air Lines 
2024-05-30,15:10,16:15,KE 6937,Jacksonville, Korean Air 
2024-05-30,15:10,16:15,KL 6971,Jacksonville, KLM 
2024-05-30,15:10,16:50,AF 2643,Myers, Air France 
2024-05-30,15:10,16:50,AM 3810,Myers, Aeromexico 
2024-05-30,15:10,16:50,DL 1110,Myers, Delta Air Lines Fort 
2024-05-30,15:10,16:50,KE 7137,Myers, Korean Air 
2024-05-30,15:10,16:50,KL 7433,Myers, KLM 
2024-05-30,15:10,16:50,WS 7323,Myers, WestJet 
2024-05-30,15:10,17:07,AM 3567,Detroit, Aeromexico 
2024-05-30,15:10,17:07,DL 1005,Detroit, Delta Air Lines 
2024-05-30,15:10,17:07,KL 5001,Detroit, KLM 
2024-05-30,15:10,17:07,VS 1858,Detroit, Virgin Atlantic 
2024-05-30,15:10,17:44,AM 3032,York, Aeromexico 
2024-05-30,15:10,17:44,AZ 3100,York, ITA Airways 
2024-05-30,15:10,17:44,DL 1294,York, Delta Air Lines New 
2024-05-30,15:10,17:44,KE 7079,York, Korean Air 
2024-05-30,15:10,17:44,KL 5057,York, KLM 
2024-05-30,15:10,17:44,LA 6146,York, LATAM Airlines 
2024-05-30,15:10,17:44,UX 3423,York, Air Europa 
2024-05-30,15:10,17:44,VS 4832,York, Virgin Atlantic 
2024-05-30,15:10,17:44,WS 7651,York, WestJet 
2024-05-30,15:10,18:33,AM 3893,Anchorage, Aeromexico 
2024-05-30,15:10,18:33,DL 810,Anchorage, Delta Air Lines 
2024-05-30,15:10,18:33,VS 2113,Anchorage, Virgin Atlantic 
2024-05-30,15:11,16:26,AF 2406,Denver, Air France 
2024-05-30,15:11,16:26,AM 3102,Denver, Aeromexico 
2024-05-30,15:11,16:26,DL 840,Denver, Delta Air Lines 
2024-05-30,15:11,16:26,KL 5918,Denver, KLM 
2024-05-30,15:14,16:15,AF 5648,Madison, Air France 
2024-05-30,15:14,16:15,AM 3172,Madison, Aeromexico 
2024-05-30,15:14,16:15,DL 2599,Madison, Delta Air Lines 
2024-05-30,15:14,16:15,KE 3711,Madison, Korean Air 
2024-05-30,15:14,16:15,KL 5914,Madison, KLM 
2024-05-30,15:14,17:20,AF 5923,City, Air France 
2024-05-30,15:14,17:20,AM 3474,City, Aeromexico 
2024-05-30,15:14,17:20,DL 526,City, Delta Air Lines Salt Lake 
2024-05-30,15:14,17:20,KL 7229,City, KLM 
2024-05-30,15:15,16:20,AM 3376,Savannah, Aeromexico 
2024-05-30,15:15,16:20,DL 2626,Savannah, Delta Air Lines 
2024-05-30,15:15,16:20,KE 7141,Savannah, Korean Air 
2024-05-30,15:15,16:20,KL 5471,Savannah, KLM 
2024-05-30,15:15,16:45,WN 4011,Richmond, Southwest Airlines 
2024-05-30,15:15,16:53,F9 3050,Tampa, Frontier Airlines 
2024-05-30,15:15,17:10,DL 377,Angeles, Delta Air Lines Los 
2024-05-30,15:15,17:10,KL 5154,Angeles, KLM 
2024-05-30,15:15,17:10,WS 7348,Angeles, WestJet 
2024-05-30,15:16,16:39,AM 3299,Vegas, Aeromexico 
2024-05-30,15:16,16:39,DL 659,Vegas, Delta Air Lines Las 
2024-05-30,15:16,16:39,KL 5240,Vegas, KLM 
2024-05-30,15:17,15:57,AM 3404,Louis, Aeromexico 
2024-05-30,15:17,15:57,DL 2772,Louis, Delta Air Lines Saint 
2024-05-30,15:17,15:57,KE 7153,Louis, Korean Air 
2024-05-30,15:17,15:57,KL 7214,Louis, KLM 
2024-05-30,15:17,16:28,NK 1306,Chicago, Spirit Airlines 
2024-05-30,15:19,16:55,AM 3257,Charlottesville, Aeromexico 
2024-05-30,15:19,16:55,DL 5266,Charlottesville, Delta Air Lines 
2024-05-30,15:19,16:55,KE 3589,Charlottesville, Korean Air 
2024-05-30,15:19,16:55,KL 7357,Charlottesville, KLM 
2024-05-30,15:19,16:55,WS 6927,Charlottesville, WestJet 
2024-05-30,15:19,17:10,AF 3478,Miami, Air France 
2024-05-30,15:19,17:10,AM 3233,Miami, Aeromexico 
2024-05-30,15:19,17:10,AZ 3516,Miami, ITA Airways 
2024-05-30,15:19,17:10,DL 1386,Miami, Delta Air Lines 
2024-05-30,15:19,17:10,KE 6961,Miami, Korean Air 
2024-05-30,15:19,17:10,KL 7315,Miami, KLM 
2024-05-30,15:19,17:10,LA 8975,Miami, LATAM Airlines 
2024-05-30,15:19,17:10,VS 2623,Miami, Virgin Atlantic 
2024-05-30,15:19,17:11,AF 6844,Middletown, Air France 
2024-05-30,15:19,17:11,AM 3698,Middletown, Aeromexico 
2024-05-30,15:19,17:11,DL 2857,Middletown, Delta Air Lines 
2024-05-30,15:19,17:11,KE 3553,Middletown, Korean Air 
2024-05-30,15:19,17:11,KL 7479,Middletown, KLM 
2024-05-30,15:19,17:11,WS 7740,Middletown, WestJet 
2024-05-30,15:20,06:00,AF 3652,Amsterdam, Air France 
2024-05-30,15:20,06:00,DL 70,Amsterdam, Delta Air Lines 
2024-05-30,15:20,06:00,KL 6071,Amsterdam, KLM 
2024-05-30,15:20,06:00,VS 4054,Amsterdam, Virgin Atlantic 
2024-05-30,15:20,16:34,AF 3497,Beach, Air France 
2024-05-30,15:20,16:34,AM 3741,Beach, Aeromexico 
2024-05-30,15:20,16:34,DL 2887,Beach, Delta Air Lines Myrtle 
2024-05-30,15:20,16:34,KL 5423,Beach, KLM 
2024-05-30,15:20,16:34,WS 7852,Beach, WestJet 
2024-05-30,15:21,16:30,AF 2549,Charleston, Air France 
2024-05-30,15:21,16:30,AM 3563,Charleston, Aeromexico 
2024-05-30,15:21,16:30,DL 2934,Charleston, Delta Air Lines 
2024-05-30,15:21,16:30,KE 7189,Charleston, Korean Air 
2024-05-30,15:21,16:30,KL 5279,Charleston, KLM 
2024-05-30,15:21,16:30,WS 6742,Charleston, WestJet 
2024-05-30,15:21,17:09,AF 8572,Beach, Air France 
2024-05-30,15:21,17:09,AM 4518,Beach, Aeromexico 
2024-05-30,15:21,17:09,DL 1458,Beach, Delta Air Lines West Palm 
2024-05-30,15:21,17:09,KL 7215,Beach, KLM 
2024-05-30,15:21,17:12,AF 2477,West, Air France 
2024-05-30,15:21,17:12,AM 4372,West, Aeromexico 
2024-05-30,15:21,17:12,DL 2999,West, Delta Air Lines Key 
2024-05-30,15:21,17:12,KE 6889,West, Korean Air 
2024-05-30,15:21,17:12,KL 5591,West, KLM 
2024-05-30,15:21,17:12,WS 6521,West, WestJet 
2024-05-30,15:22,16:35,AF 2401,Gainesville, Air France 
2024-05-30,15:22,16:35,AM 3622,Gainesville, Aeromexico 
2024-05-30,15:22,16:35,DL 2392,Gainesville, Delta Air Lines 
2024-05-30,15:22,16:35,KE 6895,Gainesville, Korean Air 
2024-05-30,15:22,16:35,KL 5519,Gainesville, KLM 
2024-05-30,15:22,16:35,WS 6880,Gainesville, WestJet 
2024-05-30,15:23,15:29,AF 8578,Nashville, Air France 
2024-05-30,15:23,15:29,AM 3478,Nashville, Aeromexico 
2024-05-30,15:23,15:29,DL 2726,Nashville, Delta Air Lines 
2024-05-30,15:23,15:29,KE 6920,Nashville, Korean Air 
2024-05-30,15:23,15:29,KL 6824,Nashville, KLM 
2024-05-30,15:23,15:29,WS 6710,Nashville, WestJet 
2024-05-30,15:23,17:34,AF 5863,Syracuse, Air France 
2024-05-30,15:23,17:34,AM 3065,Syracuse, Aeromexico 
2024-05-30,15:23,17:34,DL 2690,Syracuse, Delta Air Lines 
2024-05-30,15:23,17:34,KE 3576,Syracuse, Korean Air 
2024-05-30,15:23,17:34,KL 6314,Syracuse, KLM 
2024-05-30,15:23,17:34,WS 7972,Syracuse, WestJet 
2024-05-30,15:24,16:22,AF 5992,Moline, Air France 
2024-05-30,15:24,16:22,AM 3890,Moline, Aeromexico 
2024-05-30,15:24,16:22,DL 4958,Moline, Delta Air Lines 
2024-05-30,15:24,16:22,KE 6789,Moline, Korean Air 
2024-05-30,15:24,16:22,KL 7317,Moline, KLM 
2024-05-30,15:24,16:22,WS 7831,Moline, WestJet 
2024-05-30,15:25,17:10,WN 1479,Washington, Southwest Airlines 
2024-05-30,15:25,17:33,AM 3864,Francisco, Aeromexico 
2024-05-30,15:25,17:33,DL 662,Francisco, Delta Air Lines San 
2024-05-30,15:25,17:33,KL 6302,Francisco, KLM 
2024-05-30,15:25,17:33,LA 7949,Francisco, LATAM Airlines 
2024-05-30,15:26,15:47,AM 3207,Evansville, Aeromexico 
2024-05-30,15:26,15:47,DL 2018,Evansville, Delta Air Lines 
2024-05-30,15:26,15:47,KE 3602,Evansville, Korean Air 
2024-05-30,15:26,15:47,KL 7172,Evansville, KLM 
2024-05-30,15:26,15:47,WS 6690,Evansville, WestJet 
2024-05-30,15:27,17:32,AF 2469,Rochester, Air France 
2024-05-30,15:27,17:32,AM 4251,Rochester, Aeromexico 
2024-05-30,15:27,17:32,DL 2047,Rochester, Delta Air Lines 
2024-05-30,15:27,17:32,KE 3569,Rochester, Korean Air 
2024-05-30,15:27,17:32,KL 7381,Rochester, KLM 
2024-05-30,15:27,17:32,WS 7914,Rochester, WestJet 
2024-05-30,15:29,16:49,AF 3708,Louisville, Air France 
2024-05-30,15:29,16:49,AM 3636,Louisville, Aeromexico 
2024-05-30,15:29,16:49,DL 1200,Louisville, Delta Air Lines 
2024-05-30,15:29,16:49,KE 7145,Louisville, Korean Air 
2024-05-30,15:29,16:49,KL 5219,Louisville, KLM 
2024-05-30,15:29,16:54,AF 2836,Tampa, Air France 
2024-05-30,15:29,16:54,AM 3555,Tampa, Aeromexico 
2024-05-30,15:29,16:54,DL 1522,Tampa, Delta Air Lines 
2024-05-30,15:29,17:12,AM 4519,Pittsburgh, Aeromexico 
2024-05-30,15:29,17:12,DL 2977,Pittsburgh, Delta Air Lines 
2024-05-30,15:29,17:12,KL 5885,Pittsburgh, KLM 
2024-05-30,15:30,06:10,AF 3611,Paris, Air France 
2024-05-30,15:30,06:10,AM 3173,Paris, Aeromexico 
2024-05-30,15:30,06:10,DL 82,Paris, Delta Air Lines 
2024-05-30,15:30,06:10,KL 6093,Paris, KLM 
2024-05-30,15:30,06:10,VS 3970,Paris, Virgin Atlantic 
2024-05-30,15:30,17:47,AC 8954,Toronto, Air Canada 
2024-05-30,15:30,17:47,TK 8647,Toronto, Turkish Airlines 
2024-05-30,15:30,17:47,UA 8109,Toronto, United Airlines 
2024-05-30,15:30,17:49,AF 8527,York, Air France 
2024-05-30,15:30,17:49,AM 3660,York, Aeromexico 
2024-05-30,15:30,17:49,DL 548,York, Delta Air Lines New 
2024-05-30,15:30,17:49,KL 5376,York, KLM 
2024-05-30,15:30,17:49,WS 6465,York, WestJet 
2024-05-30,15:30,17:55,AF 2564,Providence, Air France 
2024-05-30,15:30,17:55,AM 3798,Providence, Aeromexico 
2024-05-30,15:30,17:55,DL 2659,Providence, Delta Air Lines 
2024-05-30,15:30,17:55,KE 7005,Providence, Korean Air 
2024-05-30,15:30,17:55,KL 6575,Providence, KLM 
2024-05-30,15:31,16:49,AF 7934,Point, Air France 
2024-05-30,15:31,16:49,AM 3623,Point, Aeromexico 
2024-05-30,15:31,16:49,DL 2360,Point, Delta Air Lines Greensboro/High 
2024-05-30,15:31,16:49,KE 7162,Point, Korean Air 
2024-05-30,15:31,16:49,KL 5345,Point, KLM 
2024-05-30,15:31,16:49,WS 7429,Point, WestJet 
